,id,review,classification
5843,AVpgfP3DilAPnD_xtG3M,not cycle input switch activity rarely work,fear
5844,AVpgfP3DilAPnD_xtG3M,work great,fear
5845,AVpgfP3DilAPnD_xtG3M,product work great go 5 remote 1,fear
5846,AVpgfP3DilAPnD_xtG3M,remote work right start set 3 time end work correctly week change device correct setting use fix option time switch new mode turn device worth money frustration default 3 different remote easy,anticipation
5847,AVpgfP3DilAPnD_xtG3M,excellent product,trust
5848,AVpgfP3DilAPnD_xtG3M,handy remote program remote home theater,positive
5849,AVpgfP3DilAPnD_xtG3M,work company remote not know remote operable hand want hold remote push hand sound picky buy understand interface clunky nonintuitive,fear
5850,AVpgfP3DilAPnD_xtG3M,remote replace harmony remote year easy use like able use remote instead long use,trust
5851,AVpgfP3DilAPnD_xtG3M,second remote great hub wrong entertainment need room living room work original hub bedroom,trust
5852,AVpgfP3DilAPnD_xtG3M,gift husband lot research pull trigger model job wonderfully easy program computer plugin cable download software start program input click program tv dvd player rocky cable box receiver minute,positive
5853,AVpgfP3DilAPnD_xtG3M,pretty good probably 5th logitech universal remote own 600 series 640 720 harmony harmony ultimate ones logitech long tradition crappy hardware remote develop intermittent contact charge station make annoying beep recharge finally well remote sit securely cradle ergonominc mediocre hard hit right button hand screen shortcut logitech device database extraordinary real value,positive
5854,AVpgfP3DilAPnD_xtG3M,2 month work great regard custom build feature excellent interface computer download easy work wonderfully instruction spot easy follow complaint techiness design beauty past main menu sub menu device like 1980 atari game black white cheap looking urk access device submenu time want switch device control,positive
5855,AVpgfP3DilAPnD_xtG3M,bad remote control own well get change channel manually buingy piece junk,fear
5856,AVpgfP3DilAPnD_xtG3M,user friendly bit cumbersome use well logitech remote,trust
5857,AVpgfP3DilAPnD_xtG3M,work recognize bose soundbar get use remote use netflix tv remote button small slippery finger slide lot love send miss deadline 4 day,positive
5858,AVpgfP3DilAPnD_xtG3M,good product satisfied,positive
5859,AVpgfP3DilAPnD_xtG3M,harmony 900 die need replacement requirement work firetv say attempt package send actually end purchase 100 version screen control smartphone alexa use smartphone controller love alexa integration alexa turn fire tv,fear
5860,AVpgfP3DilAPnD_xtG3M,love remote set easy operation excellent instead 4,trust
5861,AVpgfP3DilAPnD_xtG3M,job usually need closed cabinet feature pair product home hum work seamlessly,positive
5862,AVpgfP3DilAPnD_xtG3M,second harmony remote own harmony 880 year warranty second year physical button start fail 880 ch+ button ultimate directionright button contact customer support time tell buy new expensive model 200 + time purchase remote 2 year google problem lot people problem eventually,positive
5863,AVpgfP3DilAPnD_xtG3M,get replace age harmony 1 work ok time keep revert western hawaii annoying live get 3 star horrible battery life look like replace battery bunch work sure miss old,anger
5864,AVpgfP3DilAPnD_xtG3M,worst remote planet lucky 2 day charge pos constantly turn device accidently drop screen crack heartbeat bad remote logitech,negative
5865,AVpgfP3DilAPnD_xtG3M,preliminary review week use retire remote include previous logitech harmony 510 remote nice feel easy operate occasionally skip mean choose thing infrequently major problem take find sure improve use learning curve probably steep 510 search thing menu layout reasonably logical help thing miss 510 ability skip forward 30 second backwards 10 second watch recording extremely useful tool incorporate model miss itanother thing wish incorporate remote include feature roku remote headset plugin capability extremely useful eliminate long cord future model overall happy huo remote expect continue number year,positive
5866,AVpgfP3DilAPnD_xtG3M,love remote,positive
5867,AVpgfP3DilAPnD_xtG3M,easy use set love ease master remote,positive
5868,AVpgfP3DilAPnD_xtG3M,nice remote touchscreen buggy button placement little weird honesty recommend worst remote,trust
5869,AVpgfP3DilAPnD_xtG3M,remote reliable 4 past 4 year new go bad couple year expensive replace come year warranty come limited free phone service support logitech like aniquated business model late remote year break night update component complete factory reset unlock frozen remote,positive
5870,AVpgfP3DilAPnD_xtG3M,little tedious use separate remote nearby,negative
5871,AVpgfP3DilAPnD_xtG3M,claim gather tv soundbar device model number ahead time setup breeze,positive
5872,AVpgfP3DilAPnD_xtG3M,buy harmony remote happy remote big disappointment easy set easy use screen swiping function want screen sensitive button small easy mistress happy purchase recommend,trust
5873,AVpgfP3DilAPnD_xtG3M,great remote handle ir remote duty get sale good price amazon well deal negative icon large select favorite channel icon small somebody like mom watch tv plan get harmony home hub work alexa dots echo,trust
5874,AVpgfP3DilAPnD_xtG3M,well old logitech remote easy program work well,fear
5875,AVpgfP3DilAPnD_xtG3M,sell 250 get 79.50 wonderful remote,trust
5876,AVpgfP3DilAPnD_xtG3M,garbage want star technically work ill try fair huge let multi step operation need hold like statue liberty step happen maintain line sight thing controlling misfire need turn try power switch activity not clean activity not work touchscreen fiddly ui unintuitive need hit home button touch screen stupid lose menu know form factor actually hard hold press button favorite remote check companion model company 100x well logitech harmony companion remote control smart home entertainment devices work alexa,positive
5877,AVpgfP3DilAPnD_xtG3M,glad find 50 best buy price,positive
5878,AVpgfP3DilAPnD_xtG3M,good work,trust
5879,AVpgfP3DilAPnD_xtG3M,download harmony software setup tv cable box hit sync button sync try computer thing call support follow instruction problem call tech instruction try problem disappoint harmony 6 year old problem return ultimate,negative
5880,AVpgfP3DilAPnD_xtG3M,time write review component set ultimate hub cable box dvd player fire tv zvox soundbase space 20 minute happy,anticipation
5881,AVpgfP3DilAPnD_xtG3M,horrible time try setup remote new samsung audio video system read review ultimate decide try boy glad programming take total 4 min run agree upper button panel bit difficult use toggle forth extra time take compare benefit like favorites list user reason 5 star rating overall well remote price range,positive
5882,AVpgfP3DilAPnD_xtG3M,take week use return remote go lie enjoyed return like seriously know thing life huge smile face simply drive damn near bonker fact remote operate bias correct seriously like hire world bad mother law ex wife personal channel changer worth wish bad enemy seriously probably great remote man cave live kid wife law friend family pet etc avoid remote think thing easy doesn't simply remote make great toy great tool,negative
5883,AVpgfP3DilAPnD_xtG3M,ergonomic study harmony hard believe anybody greenlighte model odd layout poorly position button,positive
5884,AVpgfP3DilAPnD_xtG3M,number learn remote month later yikes far cry harmony,positive
5885,AVpgfP3DilAPnD_xtG3M,little nervous buy remote give negative review glad find courage buy question well remote own want control follow device sony kdl-46hx850 tv sony bdp s570 blu ray player sony str dn2010 surround amp apple tv 3rd gen att stb motorola vip-1200 bang olufsen beocenter 2300 lutron light mir 600thw dyson am05 hot cold fanit take hour play fun learn configure remote want exactly hope configure follow activity watch att u verse watch apple tv watch blu ray listen bo turn adjust light turn adjust dyson fanmoving activity simple get remote power device use previous activity appropriate vibration feedback deal concern remote directly look pick remote switch color screen switch shortly remote remote feel good hand clear logitech lot effort ergonomic unit negative laptop software appear buggy use macbook air yosemite reboot mac remote time go learning configuration process work logitech excellent product box 5 remote control dream come true,positive
5886,AVpgfP3DilAPnD_xtG3M,update previous review remote year absolute garbage single time operate program use help button finish program function remote program multiple time function work push button like suppose use help remote complete let waste 250 waste money,negative
5887,AVpgfP3DilAPnD_xtG3M,number touch screen hard use change channel,fear
5888,AVpgfP3DilAPnD_xtG3M,work great upgrade harmony,trust
5889,AVpgfP3DilAPnD_xtG3M,fail operate device claim,fear
5890,AVpgfP3DilAPnD_xtG3M,long time logitech harmony remote customer product perfect sort reliability issue purchase stay market easy diy program set remote work great easy use simple set import setting 880 minor adjustment good hope battery charge issue 6 month -1 year like one own keep finger cross,positive
5891,AVpgfP3DilAPnD_xtG3M,great product good service business necessary thank jake,trust
5892,AVpgfP3DilAPnD_xtG3M,wow amazing remote control,fear
5893,AVpgfP3DilAPnD_xtG3M,good products attempt refund difference sale hassle work super happy device,anticipation
5894,AVpgfP3DilAPnD_xtG3M,remote flaky hard program feature work remote,positive
5895,AVpgfP3DilAPnD_xtG3M,great remote,fear
5896,AVpgfP3DilAPnD_xtG3M,upgrade old version love take little get touch screen love sure hub device reach remote,positive
5897,AVpgfP3DilAPnD_xtG3M,amazing remote have remote remote getting lose time great,fear
5898,AVpgfP3DilAPnD_xtG3M,honestly remote pretty great argue play pause button issue way try let use ok directional button play pause fastforward rewind touch screen pretty responsive delay access device activity suck limitation 15 device matter add remote add hub maximum device maximum limit wish 8 device limit harmony hub combine harmony remote give total 23 device nope logitech want buy expensive remote 15 limit elite maximum 15 maximum expensive remote 15 double 8 limit begin like time own smart universal remote cheap universal remote big difference battery charge hour use 72 hour plenty time use imo leave charge sleep good day charge indicator screen let know charge fully charge battery life indicator right screen remote lock screen charge way cradle use micro usb port remote charge micro usb port setup remote pc charge micro usb port well.)design remote look beauitful well agree people play pause fastforward rewind button honestly issue stuff try let use directional ok button play pause fastforward rewind way pretty easy use feel nice hand love have remote touchscreen physical button touchscreen add functionality have physical button feel well press number key nice need ditch cable plan have antenna effort look touchscreen enter number know people like 9 number entire alphabet interface interface screen small nice universal remote well smart universal remote change background preset upload computer overall pretty easy use delay go device device touch screen like mention touch screen pretty responsive want accidentally touch touch screen good lock screen swipe lock screen want use accidentally end press touchscreen button mean touch physical button etc customization arrange order device example want tv way drag way edit mode activity arrange smart home device plug lights folder arrange plugs lights device plugs lights folder kinda suck harmony app remote arrangement set harmony app apply remote arrangement separately app remote say change background image selection preset upload computer customization great well activities favorites setup activity let turn multiple thing example access favorite channel roku favorite app like integration roku come alexa favorites section example launch netflix netflix icon favorite section hit roku activity limitation kind suck device limitation 15 device sure go high limit ir+rf hub call broadlink rm pro kind annoying limit cheap remote harmony hub 40 sale wish let combine device order increase limit harmony hub carry 8 device 8 + 15 harmony remote give total device limit 23 nice thing limit device setup smathome smartthings link pretty device like price pretty expensive remote hard 200 remote guess pay 200 remote rate differently get holiday 100 well experience support logitech email live chat phone support option chat usually respond care problem pretty overall recommend product sale 100 200 ask like smartphone remote nice have device dedicate remote smartphone go lack physical button nicer use dedicated remote voice control echo google home remote nice prefer change volume remote alexa prefer turn tv alexa customization nice well have ability charge remote way micro usb cradle nice remote nice design feel good hand device limitation weak point away issue big issue love control device have find workaround overall recommend remote 100 put 200 remote know maybe,positive
5899,AVpgfP3DilAPnD_xtG3M,not work roku hate turn select new input jsut want turn turn fix,fear
5900,AVpgfP3DilAPnD_xtG3M,easy program custom setting work android tv box)con different list favorite channel direct tv tv antenna harmony 700,trust
5901,AVpgfP3DilAPnD_xtG3M,easy set use,fear
5902,AVpgfP3DilAPnD_xtG3M,intuitive easy program like logitech remote compact size plus favorite feature good reorder channel little bit hassle hopeful charge cradle work long haul old 880 start connection issue charge cradle fist year well remote market,positive
5903,AVpgfP3DilAPnD_xtG3M,week buy replace harmony remember model buy 6 7 year ago drop time setup easy computer take bit find number pad work system complicated remote feel nice hand like simple button,positive
5904,AVpgfP3DilAPnD_xtG3M,small learning curve amazing afterward extremely pleased remote,positive
5905,AVpgfP3DilAPnD_xtG3M,nice,fear
5906,AVpgfP3DilAPnD_xtG3M,purchase remote warehouse store high hope rid coffee table remote control clutter denon receiver sony tv att cable box apple tv mac mini entertainment center able successfully program remote device setup sequence thing turn right input problem work 100 time 50 time device fail turn input right setting remote manually control device price remote work 100 time return,anticipation
5907,AVpgfP3DilAPnD_xtG3M,think excited remote control let state fence read review amazon take plunge far regret harmony remote obviously comparison previous model well unit presently review take 30 45 minute set sync new remote harmony software breeze important know system individual component connect component support remote problem able customize background image touchscreen nice touch important sync software remote complete remote work system oppose previous situation remote lie hit button activity tv av receiver component turn great work flawlessly instance hit watch tv come av receiver will right channel great thing remote learn job ask function perform desire improve initial use component flaw pretty iron perfect remote issue whatsoever downside automation harmony predict fool equipment turn tv hand device power button harmony know switch remote button tv come work customize color button remote separate power button individual component need customize button program activity initial time investment involve course marking function remote memorize ideal want nitpick minor con 1 sluggish touchscreen 2 slightly flimsy button work downside mention damper excitement happy product tiny bit worried negative review subsequently longevity remote time tell adjust rating thing fail year far highly recommend great product,positive
5908,AVpgfP3DilAPnD_xtG3M,day love remote issue user cite solve instance touchscreen lock inactivity easily press button screen worry accidentally press command touch screen love change device command delay screen brightness button backlighte worth note picture show include old firmware new firmware look modern sleek like predecessor control xbox xbox 360 old remote dock pretty cool say cons:- button bit awkwardly place hard to.- remote come pre set button press delay 0.1 second think remote slow processing command actually setting confuse old component wish obvious change soon remove annoyance.- physical number button remote affect cable dish antenna annoyance.- weird wish heavy come yamaha universal come rx v575 pretty great heavy wish remote heavy seeing powerful expensive go spend 200 + remote feel substantial hand con remove star far well remote own day update review month get past honeymoon,positive
5909,AVpgfP3DilAPnD_xtG3M,great solid product easy program easy use work aaa,positive
5910,AVpgfP3DilAPnD_xtG3M,wow love thing 4th harmony 2 harmony 1 harmony 650 new ultimate great new ultimate ultimate incredibly simple setup use list cable channel cable company station number icon setup favorite point click building command set macro simple process need simplify set special key keyboard screen great glitch setup like want copy old configuration old new able transfer favorite special key assignment new process add favorite fact favorite snap new thing like screen gesture learn make remote incredibly easy use look remote common change see bad review remote amazon understand 68 year old mental giant snap let scare,positive
5911,AVpgfP3DilAPnD_xtG3M,simple program use vastly superior expensive model worth penny,positive
5912,AVpgfP3DilAPnD_xtG3M,great touch screen sensitive u slap try screen reliable,anger
5913,AVpgfP3DilAPnD_xtG3M,terrible remote love harmony think upgrade new model return week button cumbersome hate have lcd menu accidentally hit diagnostic mode tivo harmony button spot thumb great location remote fight find 30 second skip menu make worthless,negative
5914,AVpgfP3DilAPnD_xtG3M,second logitech harmony remote year love hate remote!!!yes hate honestly think category old harmony remote version significant downgrade button far customization old remote layout button remote lack comfortable feel placement removal number button favor touch screen like big deal instead press 300 favorite channel need touch screen swipe unlock come number screen flip screen find number enter 300who logitech think double number keystroke need sense certainly don't!i remote eliminate need multiple remote downside remote happy money cost,positive
5915,AVpgfP3DilAPnD_xtG3M,tv watching simplify little issue deal breaker,trust
5916,AVpgfP3DilAPnD_xtG3M,program easy tweaking fiddle work way want overall great remote,fear
5917,AVpgfP3DilAPnD_xtG3M,work home hub info logitech site confusing work expect plan base research confusing inconsistent info forum website,trust
5918,AVpgfP3DilAPnD_xtG3M,marvelous unit basically exceptionally easy program grasp programming peculiarity program need work explore numerous powerful function logitech support staff knowledgeable vast resource control unusual device visio sound deck program line readily program logitech support,positive
5919,AVpgfP3DilAPnD_xtG3M,harmony user decide need replace trusty harmony button wear mute button work pick ultimate replacement right probably well right read people have issue button placement say big deal get set instantly harmony software well imo start suck touch screen slow slow control dvr hard button placement stupid make difficult use numeric keypad yes soft keypad swipe away touch screen fast easy real button ok think suffer learning curve thing well live month struggle thing useless properly control dvr hard button absolute wrong location touch screen gesture control work decide work usually set remote inadvertently hand move face speak set design remote control real world flat yes feel nice hand yes charging stand good try set remote table bad curved arm easy chair watch roll month slam thing wall numerous occasion drawer charge old design ah relax watch tv remote look new old stock harmony hope think ultimate good idea fire,positive
5920,AVpgfP3DilAPnD_xtG3M,5 hour later recognize visio soundbar visio company matter software nightmare horrible user friendly take store logitech great company seriously bomb remote buy remote test patience ruin day,fear
5921,AVpgfP3DilAPnD_xtG3M,take time set problem tv skip input switch mode start work point sure exactly change fine long sure point remote device thing take long normal remote,anticipation
5922,AVpgfP3DilAPnD_xtG3M,tell love remote admittedly complex home theater setup super easy select like fix activity screen instead have grab remote pull smartphone interface,positive
5923,AVpgfP3DilAPnD_xtG3M,return bad programmable turn device wrong time setup sure option not set issue hoop jump simple operation correct minimal setup perfect time,positive
5924,AVpgfP3DilAPnD_xtG3M,harmony replace 7 year old harmony 840 super easy setup replace amp easy reprogram,trust
5925,AVpgfP3DilAPnD_xtG3M,second remote type purchase great,fear
5926,AVpgfP3DilAPnD_xtG3M,remote work okay easy program near nice original harmony 1 touchy lack real button make hard pick use original harmony ff rw pause play etc button right need sure hope,positive
5927,AVpgfP3DilAPnD_xtG3M,product need development unit nice feature deliver come performance use activity button device function access switch unit single device mode nice function activity mode lose regain switch device start set system work nice excited harmony christmas set unit twice find easy use multiple remote battery life terrible day good charge port use common usb interface width area plug cord narrow making difficult use usb cord different come unit,trust
5928,AVpgfP3DilAPnD_xtG3M,work great easy set,fear
5929,AVpgfP3DilAPnD_xtG3M,purchase remote 650 die 4 year disaster!after spending 2 + hour set ith device x1 dvr pioneer avr sony cd changer ps3 ps4 amazon fire tv htpc figure cool little cumbersome button placement certain task work ok actually start it!yes know support ps3 ps4 fire tv additional hub not right!1 power tv avr hit dvr button main cable box menu dvr toaccess recordings2 want switch input htpc think set task switch input avr menu select correct hdmi input3)if want switch dvr think hit watch tv cable box nope avr setting select hdmi inputi complaint butian frustrated list herei like 650 buy new try remote unfortuntely guess logitech microsoft stop support widows 8.1 pro time try connect pc harmony software not remote freeze 99 sync not work hope logitech come new design wait til neeo remote come try,negative
5930,AVpgfP3DilAPnD_xtG3M,own 2 harmony 3rd logitech 1 month usage improvement harmony ultimate respond fast feel like use stock remote touch screen perfect set activity touch gesture like smart phone like activator jailbroken iphone)the new software harmony unbelievable upgrade old remote support unicode use country like vietnam perfect screen small word big device,trust
5931,AVpgfP3DilAPnD_xtG3M,turn expensive remote handle amazon fire tv device total disappointment,fear
5932,AVpgfP3DilAPnD_xtG3M,love remote uncle demonstrate work perfectly tap option click button react double tap click cause impossible completely customize remote use remote work issue,positive
5933,AVpgfP3DilAPnD_xtG3M,great product,fear
5934,AVpgfP3DilAPnD_xtG3M,ok remote,fear
5935,AVpgfP3DilAPnD_xtG3M,month complaint easy hook 4 different unit learn feature work right customize work well,positive
5936,AVpgfP3DilAPnD_xtG3M,great remote complicated great remote buy grand parent time learn love touch screen nice,positive
5937,AVpgfP3DilAPnD_xtG3M,work great easy set issue time shut isolate battery life good good leave charger time use look youtube change battery,anticipation
5938,AVpgfP3DilAPnD_xtG3M,logitech harmony ultimate work pretty 2 exception frequently drop correct hdmi cable setting switch directly cable tv hdmi 1 input roku hdmi 2 input stream video input netflix amazon easily fixable pain miss number key pad instead video keypad input work mind thing well 2 3 remote,positive
5939,AVpgfP3DilAPnD_xtG3M,love remote,positive
5940,AVpgfP3DilAPnD_xtG3M,think product work good basic device control samsung sound bar control helpful know buy try program,trust
5941,AVpgfP3DilAPnD_xtG3M,great remote,fear
5942,AVpgfP3DilAPnD_xtG3M,purchase replace harmony love remote expensive vastly inferior ergonomic terrible remote operate effectively hand reach hard button invariably activate touch screen mistake general hard button like help require look touch screen unnecessarily addition touch screen sensitive frequently recognize tap swipe feature nice theory sensitive require over 4 month baby i.e. let kid use half touch screen long work subsequently find free technical support available 90 day unlike europe asia 2 year 1 year free phone support respectively technical support close return little self help persistence website able figure reboot solve problem difficult charge technical support warranty period poor business model hope company get act,positive
5943,AVpgfP3DilAPnD_xtG3M,harmony remote 880 simply wear wish button little robust big fan harmony great expectation let feel good layout look good unbalanced touch screen simply suck poor quality touch screen need luckily buy costco able return easily look buy 700 online long logitech,positive
5944,AVpgfP3DilAPnD_xtG3M,harmony remote year remember 90 day tech support deadline far purchase new ultimate remote instal new line software able set remote nicely old harmony work new remote device respond quick pick function time select help pick function actually remember old remote buy hub problem begin hub setup nicely new remote actually remote work well especially long distance problem encounter wi fi pick call tech support issue tech support 90 day allot period 90 day well credit card help fact phone hour thirty minute count hub work wi fi escalate level 2 support tell contact 24 48 hour 11:30am friday morning day later wednesday 9:05am call request level 2 support tell level 2 busy minute hear day morning thursday 9:20am call request level 2 tech support mike tell busy certainly minute point tell mike level 2 day upset mike say problem end conversation surprise day call friday morning 10:20am time little upset speak kevin read note day say understand upset note say second line tech thursday tell contact friday news appear harmony tech support level write note cover butt necessarily truth kevin say 2nd line tech right say ok think receive surprise cj call able start address issue blow perfect working remote ultimate instal new software firmware remote setup info remote stop work properly hub issue fix end call amazon love amazon offer refund replacement actually take replacement fact remote originally work wait arrive update happen continue,positive
5945,AVpgfP3DilAPnD_xtG3M,work home theater set easy definitely recommend give 4 star little awkward hand,trust
5946,AVpgfP3DilAPnD_xtG3M,cool,positive
5947,AVpgfP3DilAPnD_xtG3M,great sony 4k tv hue light dim,fear
5948,AVpgfP3DilAPnD_xtG3M,time programe devise amazingly simple thing use love,positive
5949,AVpgfP3DilAPnD_xtG3M,brilliant product somewhat advanced home entertainment setup av receiver roku dvd fairly new motorola dvr fios configure handle perfectly time set genius product program online logitech thousand component identify allow check advance device directly support look utility site sure pioneer vsx-33tx thx receiver probably 10 year old problem connect remote computer windows 7 find driver online issue logitech setup site create account type model number setup simple need care multiple keypress need elegantly example play dvd change plasma display hdmi 2 set av receiver dvd input turn dvd logitech setup anticipate device input probably need confirm save single touch onscreen display harmony aware like ir remote want pretty straight line site component glass weaken signal component cabinet glass door 12 foot seating area remote control problem necessary point fairly directly cabinet sure distance want lazy aim pick install ir repeater solve problem honestly negative device ergonomic setup inspire human friendly wife impressed 200 expensive initially consider program typical button remote hour set 15 minute quickly like money spend,positive
5950,AVpgfP3DilAPnD_xtG3M,own family room like buy bedroom great product,fear
5951,AVpgfP3DilAPnD_xtG3M,job,positive
5952,AVpgfP3DilAPnD_xtG3M,plug play nice,fear
5953,AVpgfP3DilAPnD_xtG3M,complicated hard use wish tutorial away forever,negative
5954,AVpgfP3DilAPnD_xtG3M,outstanding remote upgrade version prior ultimate remote well respect setup super simple virtually flawless impressed logitech product,positive
5955,AVpgfP3DilAPnD_xtG3M,good product probably universal remote well harmony replace 8800 start fall apart happy product quality issue hopefully new design help,trust
5956,AVpgfP3DilAPnD_xtG3M,great product set set process bit time consume run work great tech junkie like love remote,positive
5957,AVpgfP3DilAPnD_xtG3M,sorely disappoint constantly send click click device remote refuse manage cisco dvr supply timewarner completely open dvr device select button want work i.e. will not use device macro power toggle work power power way way way easy click touch screen lay remote necessitate pick correct change,positive
5958,AVpgfP3DilAPnD_xtG3M,worst customer service tech company market buy logitech remote year ago work fine year day display error message say connect hub work anymore call customer service try troubleshoot issue phone hour tech support representative tell hardware issue remote need replace assume logitech stand product proceed tech support representative information send replacement remote inform buy new remote able warranty current year ago spend 300 remote year later thank you!i buy logitech smart p.s speak customer service manager marvin extremely unhelpful care logitech customer,positive
5959,AVpgfP3DilAPnD_xtG3M,easy program work well remote replace,fear
5960,AVpgfP3DilAPnD_xtG3M,main complaint touch screen control tivo playback terrible instance fast forwarding touch screen resume play good luck usually tap screen multiple time resume play rewind problem good point use physical button good thing remote put favorite station icon touch screen enter require tive motel number online setup remote use harmony turn samsung tv turn tv open tv dialog automatically decide use tivo tv remote turn tv like use harmony touch screen favorite station way wind have turn tv have use harmony turn tv access favorite touch screen,positive
5961,AVpgfP3DilAPnD_xtG3M,update post original review receive email staff logitech surprise!!they email something help work awesome logitech reach simple remote easy respond thank greati extremely disappointed report buy best buy tell work cabinet door glass luck point remote exact location try change channel number keypad absolutely terrible work time point fan,fear
5962,AVpgfP3DilAPnD_xtG3M,remote work lock time put charger unstick randomly send signal turn tv time logitech remote buy monstrosity,surprise
5963,AVpgfP3DilAPnD_xtG3M,preface review technophobe program harmony remote hour programming reprogramme remote operate properly think problem solve remote fail perform basic function like turn device base experience remote easy 1 2 3 4 set shame remote nice feature great feature world value remote perform basic function wonder customer service experience bright spot contact customer service able reach wait hour speak call 4:30 pm half hour service center close customer serve rep work past closing time line customer service rep attempt help go far remotely change setting remote line problem worse point quick explain rep hold right soon hold rep hang case accidental disconnect call find service center closed leave stand remote hand remote operate able program remote operate albeit properly recommend product urge purchase product clearly product work advertised customer service pathetic contact customer service week time update review meantime waste time money remote update -we'll week write review clear component tv conceal range logitech contact email phone unfortunately extremely busy week speak ian crowe logitech california leave voice mail ian afternoon try work logitech customer service today speak shore help fact try tell remote rf remote sure tech rep wrong call vizio ensure remote ir remote sadly week send email offering help great need solution offer help ian me.2nd update work logitech senior manager customer service bay area past fridays look like problem solve cross finger appreciate time effort ian thing right logitech send optional hub try case current fix work return remote ian promise refund return remote 30 day hope use hub return remote return remote logitech try believe ian go expect line remote buggy depend av equipment work work great far like remote especially like favorite screen think tech challenge wife able use remote logitech step help bad situation good recommend logitech friend family member change title review give remote 3 star 1 star product shot understanding problem logitech work right hope current fix work will return remote great use,positive
5964,AVpgfP3DilAPnD_xtG3M,ok folk remote ir device hide remote ultimate hub remote day love love fact easy customize review say poor customer service mind boggle recieve phone multiple e mail personal cell phone exec case need input media cabinet weekend 10 star customer service remote early day ask well exactly need remember ir device visible hub,positive
5965,AVpgfP3DilAPnD_xtG3M,specifically search rf remote come rf remote control device point,fear
5966,AVpgfP3DilAPnD_xtG3M,originally like remote unfortunately logitech customer service team unable figure override preloaded function turn tv time change activity force follow activity turn tv manually change input old harmony remote,fear
5967,AVpgfP3DilAPnD_xtG3M,harmony 880 love control tv sound system audio input wdtv medium device program tv viewing medium streaming wdtv amazon fire tv stick radio audio input mp3 player audio input monitor computer 880 great display screen physical button time display unnecessary pick button want nearly 5 year button finally wear replace able transfer device activity 880 finally dig password harmony device web account control transfer physical button touch screen bit tricky control long reprogram button activity regain functionality old remote program button like require lot look remote screen keep eye big screen guess progress soon will button screen speech brain wave scan replace logarithm base habit past select logarithm miss day push button repeatedly run interesting,positive
5968,AVpgfP3DilAPnD_xtG3M,logitech knock park universal remote easily program take 20 minute easy use luddite law live technologically retarded capable remote minimal issue,trust
5969,AVpgfP3DilAPnD_xtG3M,read lot review good bad go order week second logitech remote honestly program logitech remote husband tech savvy teach trick device new say say expert time result call son tech stuff easy program lot device info prior start programming 8 device directv apple tv roku yamaha receiver samsung ipod dock remote control device issue complain button touch screen swipe vibration touch turn vibration fix touch button touch screen second lag response time bad compare time take change controller big thing getting have controller learn navigate device 1 controller gesture swipe bit getting like learn far easy family use good thing husband like sleep mode touchscreen keep accidentally change channel device complaint bump finger guess get way time thing change think add far recomend lot device want controller,anticipation
5970,AVpgfP3DilAPnD_xtG3M,easy setup work great rate aaa+,fear
5971,AVpgfP3DilAPnD_xtG3M,hour unit work find button layout difficult use touch screen slow clunky hour unit lock need default configure send worth money,fear
5972,AVpgfP3DilAPnD_xtG3M,previous break get remote wish old cumbersome completely go nuts adjust volume loud position press button touchscreen control ffwd rwd play work consistently swipe ffwd touch screen repeatedly play work time rewind long way want button awkward unintuitive position family complain remote,negative
5973,AVpgfP3DilAPnD_xtG3M,pleased harmony upgrade 700 series remote wear ultimate solid easy use far battery life great like touch screen hard button one use good balance touch screen hard button performance ir well few miss command system charge station good foot cord power supply easily solve extension cord little short,positive
5974,AVpgfP3DilAPnD_xtG3M,love logitech 650 buy harmony ultimate touch screen love whant buy remote,positive
5975,AVpgfP3DilAPnD_xtG3M,easy program device model number tell connect e.g. dvd input 1 tv software download internet work great macbook pro 15 late 2013 need plug remote program sync setup include usb micro usb cable laptop new usb c connector need use adaptor buy new cable new macbook pro late 2016 + macbook user need figure cable solution ultime ir include rf base base buy separately later date decide need rf.we roku 3 4 player use rf include remote roku player receive ir responsive rf need point remote player use roku remote lot daughter complain remove battery old tv roku remote leak time away use logitech day adapt have point remote hopefully significant kid flexible touch screen responsive easy use swipe action screen gesture screen use easily raise lower volume swipe screen instead volume button work great far happy purchase.1 star reduction low ir output require aim use,positive
5976,AVpgfP3DilAPnD_xtG3M,programming work time will,anticipation
5977,AVpgfP3DilAPnD_xtG3M,terrible product try original harmony start myharmony windows app browser equivalent myharmony.com offer lot programmability old harmony remote software import exist setting previous remote far accurate ultimate unable control pioneer elite tv linksys dma 2200 medium center extender understand media center pc mar device incompatibility awful awful design practical play pause skip button use playback control mean push button tip remote firmly hand hand wielding thumb control need hand hold remote steady push button ffwd skipfwd button combo good despite haptic feedback extended press waste time accurate lag touchscreen menu confusing bare unappealing scroll system sensitive want swipe touchscreen time want access info program function annoying step negative thing strongly dislike despite fan half dozen harmony remote program nearly year,positive
5978,AVpgfP3DilAPnD_xtG3M,complicated return,negative
5979,AVpgfP3DilAPnD_xtG3M,register wedding regret decide number pad touchscreen fire stupid annoying thing world program press watch tv turn tv amp cable box 99 time turn 1 3 walk stupid thing sell conscience remote input button want little touchscreen awful awful product,negative
